,work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,job_title_clean,outsourced,employee_residence_gdp,company_location_gdp,employee_latitude,employee_longitude,company_latitude,company_longitude
2684,2023,SE,FT,Machine Learning Engineer,247500,US,0,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2685,2023,SE,FT,Machine Learning Engineer,172200,US,0,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2688,2023,MI,FT,Data Modeler,140000,US,0,US,M,Data Modeller,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2689,2023,MI,FT,Data Modeler,90000,US,0,US,M,Data Modeller,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2690,2023,SE,FT,Research Scientist,260000,US,0,US,M,Research Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2691,2023,SE,FT,Research Scientist,230000,US,0,US,M,Research Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2692,2023,SE,FT,Data Modeler,130000,US,100,US,M,Data Modeller,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2693,2023,SE,FT,Data Modeler,110000,US,100,US,M,Data Modeller,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2694,2023,MI,FT,Data Scientist,110000,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2695,2023,MI,FT,Data Scientist,90000,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2696,2023,MI,FT,Data Scientist,310000,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2697,2023,MI,FT,Data Scientist,245000,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2698,2023,MI,FT,Research Scientist,210000,US,0,US,M,Research Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2699,2023,MI,FT,Research Scientist,160000,US,0,US,M,Research Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2700,2023,MI,FT,Data Specialist,85000,US,0,US,M,Data Specialist,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2701,2023,MI,FT,Data Specialist,75000,US,0,US,M,Data Specialist,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2702,2023,SE,FT,Machine Learning Engineer,280000,US,0,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2703,2023,SE,FT,Machine Learning Engineer,196000,US,0,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2704,2023,MI,FT,Machine Learning Engineer,212000,US,0,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2705,2023,MI,FT,Machine Learning Engineer,93300,US,0,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2706,2023,SE,FT,Data Science,230000,US,100,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2707,2023,SE,FT,Data Science,115000,US,100,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2708,2023,MI,FT,Data Scientist,75000,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2709,2023,MI,FT,Data Scientist,70000,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2710,2023,SE,FT,Machine Learning Scientist,233500,US,0,US,M,ML Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2711,2023,SE,FT,Machine Learning Scientist,137500,US,0,US,M,ML Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2712,2023,MI,FT,Data Scientist,166000,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2713,2023,MI,FT,Data Scientist,73100,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2714,2023,SE,FT,Data Science,176875,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2715,2023,SE,FT,Data Science,84750,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2716,2023,SE,FT,Data Engineer,251250,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2717,2023,SE,FT,Data Engineer,120750,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2718,2023,MI,FT,Data Engineer,106050,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2719,2023,MI,FT,Data Engineer,80420,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2720,2023,MI,FT,Data Scientist,120000,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2722,2023,MI,FT,Data Scientist,147400,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2723,2023,MI,FT,Data Scientist,107682,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2724,2023,SE,FT,Data Analyst,145000,US,100,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2725,2023,SE,FT,Data Analyst,95000,US,100,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2726,2023,EN,FT,Research Analyst,80000,US,0,US,M,Research Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2727,2023,EN,FT,Research Analyst,50000,US,0,US,M,Research Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2728,2023,SE,FT,Data Product Manager,175000,US,100,US,M,Data Product Manager,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2729,2023,SE,FT,Data Product Manager,150000,US,100,US,M,Data Product Manager,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2730,2023,EN,FT,Data Scientist,32974,GB,0,GB,M,Data Science,False,46800,46800,55.378051,-3.435973,55.378051,-3.435973
2732,2023,SE,FT,Data Architect,178600,US,0,US,M,Data Architect,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2733,2023,SE,FT,Data Architect,67200,US,0,US,M,Data Architect,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2734,2023,EN,FT,Data Analyst,118750,US,0,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2735,2023,EN,FT,Data Analyst,106875,US,0,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2736,2023,SE,FT,Data Engineer,186000,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2737,2023,SE,FT,Data Engineer,81800,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2738,2023,MI,FT,Data Analyst,142000,US,0,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2739,2023,MI,FT,Data Analyst,128000,US,0,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2740,2023,SE,FT,Data Analyst,140130,US,0,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2741,2023,SE,FT,Data Analyst,84870,US,0,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2742,2023,SE,FT,Machine Learning Engineer,262000,US,0,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2743,2023,SE,FT,Machine Learning Engineer,186000,US,0,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2747,2023,MI,FT,Data Analyst,58500,US,0,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2748,2023,EN,FT,Data Analyst,59059,US,0,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2749,2023,EN,FT,Data Analyst,47985,US,0,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2750,2023,SE,FT,Data Analyst,93918,US,0,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2751,2023,SE,FT,Data Analyst,51962,US,0,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2752,2023,MI,FT,Business Intelligence Manager,120000,US,0,US,M,BI Manager,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2753,2023,MI,FT,Business Intelligence Manager,100000,US,0,US,M,BI Manager,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2754,2023,SE,FT,Data Scientist,205670,NZ,0,NZ,M,Data Science,False,42900,42900,-40.900557,174.885971,-40.900557,174.885971
2755,2023,SE,FT,Data Scientist,124233,NZ,0,NZ,M,Data Science,False,42900,42900,-40.900557,174.885971,-40.900557,174.885971
2756,2023,SE,FT,Data Engineer,173000,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2757,2023,SE,FT,Data Engineer,140000,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2758,2023,SE,FT,ML Engineer,291500,US,0,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2759,2023,SE,FT,ML Engineer,180200,US,0,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2760,2023,EN,FT,Data Analyst,28299,GB,0,GB,M,Data Analytics,False,46800,46800,55.378051,-3.435973,55.378051,-3.435973
2762,2023,SE,FT,Data Scientist,185000,CA,0,CA,M,Data Science,False,47900,47900,56.130366,-106.346771,56.130366,-106.346771
2763,2023,SE,FT,Data Scientist,152000,CA,0,CA,M,Data Science,False,47900,47900,56.130366,-106.346771,56.130366,-106.346771
2764,2023,SE,FT,Machine Learning Engineer,255800,US,0,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2765,2023,SE,FT,Machine Learning Engineer,170600,US,0,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2766,2023,SE,FT,Data Engineer,146850,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2767,2023,SE,FT,Data Engineer,106800,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2768,2023,MI,FT,Data Engineer,200000,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2769,2023,MI,FT,Data Engineer,117000,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2770,2023,MI,FT,Data Manager,151700,US,0,US,L,Data Manager,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2771,2023,MI,FT,Data Manager,63000,US,0,US,L,Data Manager,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2772,2023,EN,FT,Analytics Engineer,43000,HU,0,HU,L,Analytics Engineer,False,33600,33600,47.162494,19.503304,47.162494,19.503304
2773,2023,SE,FT,Data Scientist,239900,US,100,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2774,2023,SE,FT,Data Scientist,159900,US,100,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2775,2023,EN,FT,Data Analyst,162240,US,0,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2776,2023,EN,FT,Data Analyst,47840,US,0,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2777,2023,SE,FT,Data Engineer,130410,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2778,2023,SE,FT,Data Engineer,92000,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2779,2023,SE,FT,Data Science,270250,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2780,2023,SE,FT,Data Science,144000,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2781,2023,SE,FT,Business Intelligence Analyst,176875,US,0,US,M,BI Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2782,2023,SE,FT,Business Intelligence Analyst,84750,US,0,US,M,BI Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2783,2023,MI,FT,Data Analyst,92000,US,0,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2784,2023,MI,FT,Data Analyst,69000,US,0,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2785,2023,SE,FT,Research Engineer,184800,US,0,US,M,Research Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2786,2023,SE,FT,Research Engineer,107100,US,0,US,M,Research Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2789,2023,SE,FT,Data Engineer,333500,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2790,2023,SE,FT,Data Engineer,176000,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2791,2023,SE,FT,Applied Scientist,257400,US,0,US,M,Applied Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2792,2023,SE,FT,Applied Scientist,138600,US,0,US,M,Applied Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2793,2023,MI,FT,Data Analytics Manager,242100,US,0,US,M,Data Analytics Manager,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2794,2023,MI,FT,Data Analytics Manager,116200,US,0,US,M,Data Analytics Manager,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2795,2023,SE,FT,Research Analyst,230000,US,0,US,M,Research Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2796,2023,SE,FT,Research Analyst,210000,US,0,US,M,Research Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2797,2023,SE,FT,Data Engineer,114300,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2798,2023,SE,FT,Data Engineer,89600,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2799,2023,EN,FT,Business Intelligence Analyst,85000,US,0,US,M,BI Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2800,2023,EN,FT,Business Intelligence Analyst,65000,US,0,US,M,BI Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2801,2023,SE,FT,Machine Learning Engineer,266875,US,0,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2802,2023,SE,FT,Machine Learning Engineer,128250,US,0,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2803,2023,MI,FT,Data Science,280000,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2804,2023,MI,FT,Data Science,200000,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2805,2023,MI,FT,Data Engineer,180000,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2807,2023,SE,FT,Data Engineer,178492,US,100,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2808,2023,SE,FT,Data Engineer,89246,US,100,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2809,2023,SE,FT,Data Engineer,245000,US,100,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2810,2023,SE,FT,Data Engineer,150000,US,100,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2811,2023,SE,FT,Analytics Engineer,155000,US,0,US,M,Analytics Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2812,2023,SE,FT,Analytics Engineer,145000,US,0,US,M,Analytics Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2813,2023,SE,FT,Machine Learning Engineer,165000,US,100,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2814,2023,SE,FT,Machine Learning Engineer,130000,US,100,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2817,2023,SE,FT,Data Scientist,280889,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2818,2023,SE,FT,Data Scientist,187259,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2819,2023,MI,FT,Business Intelligence Analyst,130000,US,100,US,M,BI Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2820,2023,MI,FT,Business Intelligence Analyst,120000,US,100,US,M,BI Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2821,2023,MI,FT,Data Engineer,185000,US,100,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2822,2023,MI,FT,Data Engineer,125000,US,100,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2823,2023,SE,FT,Data Engineer,196900,US,100,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2824,2023,SE,FT,Data Engineer,186700,US,100,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2827,2023,SE,FT,Data Scientist,260000,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2828,2023,SE,FT,Data Scientist,192000,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2829,2023,MI,FT,Data Engineer,205600,US,0,US,L,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2830,2023,MI,FT,Data Engineer,105700,US,0,US,L,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2831,2023,MI,FT,Data Analyst,75000,US,0,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2833,2023,SE,FT,Prompt Engineer,230000,US,0,US,M,Prompt Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2834,2023,SE,FT,Prompt Engineer,140000,US,0,US,M,Prompt Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2835,2023,EN,FT,Data Manager,149800,US,0,US,M,Data Manager,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2836,2023,EN,FT,Data Manager,85600,US,0,US,M,Data Manager,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2837,2023,SE,FT,Data Scientist,218000,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2838,2023,SE,FT,Data Scientist,152600,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2839,2023,MI,FT,Business Intelligence Engineer,185000,US,0,US,M,BI Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2840,2023,MI,FT,Business Intelligence Engineer,165000,US,0,US,M,BI Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2841,2023,SE,FT,Machine Learning Engineer,224880,US,0,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2842,2023,SE,FT,Machine Learning Engineer,121500,US,0,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2843,2023,SE,FT,Data Analyst,129000,US,0,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2844,2023,SE,FT,Data Analyst,46200,US,0,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2845,2023,SE,FT,Data Scientist,272400,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2846,2023,SE,FT,Data Scientist,155600,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2847,2023,MI,FT,Machine Learning Scientist,750000,US,0,US,M,ML Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2848,2023,MI,FT,Machine Learning Scientist,150000,US,0,US,M,ML Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2851,2023,EN,FT,Data Analyst,115000,US,0,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2852,2023,EN,FT,Data Analyst,95000,US,0,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2853,2023,MI,FT,Machine Learning Engineer,750000,US,0,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2854,2023,MI,FT,Machine Learning Engineer,150000,US,0,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2855,2023,SE,FT,Computer Vision Engineer,351000,US,0,US,M,Computer Vision Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2856,2023,SE,FT,Computer Vision Engineer,171000,US,0,US,M,Computer Vision Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2857,2023,SE,FT,Data Science Lead,272000,US,0,US,M,Data Science Lead,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2858,2023,SE,FT,Data Science Lead,170000,US,0,US,M,Data Science Lead,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2859,2023,SE,FT,Data Scientist,176000,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
2860,2023,SE,FT,Data Scientist,158000,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
